,PassengerGroup,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars
5246,5601,0.0,G/904/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5248,5601,0.0,F/1069/S,21.0,0.0,958.0,1668.0,82.0,0.0,78.0,1,0,0,1,1,0,0
5249,5601,1.0,G/904/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5250,5602,1.0,B/190/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5251,5602,0.0,B/190/P,18.0,0.0,0.0,3268.0,0.0,436.0,342.0,1,1,0,0,0,1,0
5253,5606,1.0,B/213/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5254,5606,0.0,B/213/S,31.0,0.0,0.0,1219.0,7.0,104.0,1082.0,1,0,0,1,0,1,0
5255,5608,0.0,F/1164/P,14.0,0.0,30.0,757.0,115.0,0.0,0.0,1,0,0,1,1,0,0
5256,5609,0.0,G/897/P,23.0,0.0,765.0,5.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5257,5610,1.0,B/214/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5258,5610,0.0,B/214/S,54.0,1.0,0.0,7996.0,0.0,4549.0,10206.0,-1,1,0,0,0,1,0
5259,5611,1.0,D/171/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5260,5611,0.0,D/171/S,46.0,0.0,0.0,3477.0,0.0,1.0,5543.0,-1,0,0,1,0,1,0
5261,5613,0.0,F/1072/S,32.0,0.0,125.0,874.0,0.0,180.0,1.0,1,0,0,1,1,0,0
5262,5614,1.0,G/906/S,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5263,5615,1.0,G/907/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5264,5616,0.0,F/1073/S,25.0,0.0,458.0,240.0,0.0,239.0,0.0,1,0,1,0,1,0,0
5265,5618,0.0,F/1075/S,19.0,0.0,0.0,785.0,0.0,0.0,19.0,1,0,0,1,1,0,0
5266,5619,1.0,G/908/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5267,5622,0.0,F/1076/S,68.0,0.0,0.0,0.0,970.0,0.0,0.0,1,0,0,1,1,0,0
5268,5623,1.0,G/898/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5269,5625,1.0,E/352/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
5271,5625,0.0,E/352/P,15.0,0.0,890.0,9.0,0.0,1250.0,57.0,-1,0,0,1,0,0,1
5272,5625,1.0,E/352/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5273,5625,0.0,E/352/P,22.0,0.0,804.0,0.0,378.0,0.0,0.0,-1,0,0,1,0,0,1
5274,5626,1.0,G/911/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5275,5627,0.0,G/899/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5276,5628,1.0,G/900/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5278,5631,0.0,F/1166/P,20.0,0.0,47.0,0.0,0.0,0.0,2711.0,-1,0,0,1,1,0,0
5279,5637,0.0,F/1168/P,43.0,0.0,1.0,8.0,0.0,0.0,715.0,-1,0,0,1,1,0,0
5280,5639,0.0,G/913/S,22.0,0.0,19.0,9.0,0.0,0.0,594.0,1,0,0,1,1,0,0
5281,5640,1.0,E/368/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5284,5643,0.0,F/1077/S,24.0,0.0,158.0,0.0,1594.0,1.0,0.0,1,0,0,1,0,0,1
5285,5643,0.0,F/1077/S,18.0,0.0,2803.0,0.0,17.0,0.0,0.0,-1,1,0,0,0,0,1
5286,5643,0.0,F/1077/S,15.0,0.0,643.0,0.0,45.0,0.0,10.0,-1,0,0,1,0,0,1
5287,5644,0.0,F/1169/P,28.0,0.0,1909.0,0.0,0.0,0.0,6.0,-1,0,0,1,0,0,1
5288,5645,0.0,F/1078/S,24.0,0.0,0.0,117.0,2134.0,0.0,0.0,1,0,0,1,1,0,0
5289,5646,1.0,F/1079/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
5291,5647,0.0,C/178/P,52.0,0.0,0.0,1425.0,31.0,0.0,1320.0,1,1,0,0,0,1,0
5293,5648,0.0,C/179/P,27.0,0.0,332.0,918.0,0.0,5.0,4817.0,-1,1,0,0,0,1,0
5294,5648,0.0,C/179/P,50.0,0.0,0.0,103.0,0.0,240.0,8221.0,-1,1,0,0,0,1,0
5295,5650,0.0,G/902/P,24.0,0.0,56.0,22.0,285.0,1453.0,0.0,-1,0,0,1,1,0,0
5296,5651,0.0,G/915/S,26.0,0.0,807.0,0.0,0.0,0.0,40.0,1,0,1,0,1,0,0
5297,5652,0.0,F/1171/P,24.0,0.0,215.0,0.0,0.0,0.0,350.0,-1,0,0,1,1,0,0
5298,5653,1.0,G/903/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5299,5655,0.0,F/1172/P,42.0,0.0,1188.0,39.0,3.0,3.0,0.0,-1,0,1,0,1,0,0
5300,5659,0.0,F/1175/P,51.0,0.0,0.0,0.0,0.0,0.0,880.0,-1,0,0,1,1,0,0
5301,5661,0.0,E/355/P,43.0,0.0,635.0,53.0,0.0,3.0,0.0,1,0,1,0,1,0,0
5302,5661,1.0,G/905/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
5303,5662,1.0,G/916/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5304,5662,0.0,F/1080/S,31.0,0.0,13.0,0.0,0.0,679.0,0.0,-1,0,0,1,1,0,0
5305,5663,0.0,A/71/S,33.0,0.0,0.0,1513.0,5.0,63.0,144.0,1,0,0,1,0,1,0
5306,5667,0.0,G/906/P,21.0,0.0,0.0,496.0,0.0,3867.0,30.0,-1,1,0,0,1,0,0
5307,5671,0.0,G/907/P,13.0,0.0,56.0,1706.0,15.0,0.0,23.0,-1,0,0,1,1,0,0
5309,5674,0.0,B/217/S,22.0,0.0,0.0,11594.0,0.0,10247.0,1.0,-1,0,0,1,0,1,0
5310,5677,0.0,E/357/P,22.0,0.0,1035.0,0.0,264.0,0.0,0.0,-1,0,0,1,0,0,1
5311,5679,1.0,G/920/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5312,5679,1.0,G/920/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5313,5679,1.0,G/920/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5314,5680,0.0,E/359/P,18.0,0.0,0.0,0.0,1609.0,0.0,0.0,1,0,0,1,1,0,0
5315,5681,1.0,G/921/S,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5317,5684,1.0,B/218/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5318,5684,0.0,B/218/S,38.0,0.0,0.0,1198.0,48.0,278.0,1244.0,-1,1,0,0,0,1,0
5319,5684,1.0,B/218/S,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5320,5685,1.0,G/910/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5322,5686,0.0,D/180/P,25.0,0.0,1410.0,123.0,26.0,9.0,812.0,-1,1,0,0,0,0,1
5323,5687,0.0,F/1179/P,15.0,0.0,348.0,1627.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5324,5688,0.0,F/1084/S,20.0,0.0,12.0,177.0,1110.0,0.0,0.0,1,0,0,1,1,0,0
5325,5689,0.0,F/1180/P,34.0,0.0,233.0,0.0,0.0,1054.0,156.0,-1,0,0,1,1,0,0
5326,5692,0.0,E/360/P,23.0,0.0,821.0,0.0,863.0,664.0,0.0,-1,0,0,1,0,0,1
5327,5693,0.0,F/1087/S,45.0,0.0,0.0,0.0,2332.0,84.0,0.0,1,0,0,1,1,0,0
5328,5695,1.0,G/922/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5329,5696,1.0,G/911/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5330,5698,0.0,F/1088/S,14.0,0.0,0.0,0.0,325.0,247.0,305.0,-1,0,0,1,1,0,0
5331,5698,0.0,G/923/S,26.0,0.0,178.0,0.0,3.0,0.0,704.0,1,0,0,1,1,0,0
5332,5700,1.0,G/924/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5334,5702,1.0,G/912/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5336,5705,1.0,G/925/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5337,5706,0.0,F/1090/S,16.0,0.0,0.0,458.0,725.0,0.0,0.0,1,0,0,1,1,0,0
5339,5707,0.0,F/1091/S,15.0,0.0,0.0,0.0,973.0,29.0,0.0,1,0,0,1,1,0,0
5340,5709,0.0,C/215/S,33.0,0.0,0.0,4372.0,0.0,4103.0,0.0,1,0,0,1,0,1,0
5341,5710,0.0,F/1092/S,61.0,0.0,0.0,166.0,1080.0,0.0,16.0,1,0,0,1,1,0,0
5343,5712,1.0,E/371/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5344,5713,0.0,G/915/P,42.0,0.0,0.0,29.0,317.0,434.0,45.0,1,0,0,1,1,0,0
5345,5714,0.0,G/916/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5346,5714,0.0,G/916/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5348,5714,1.0,G/916/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5350,5716,0.0,F/1093/S,29.0,0.0,0.0,173.0,0.0,0.0,1155.0,1,0,1,0,1,0,0
5351,5717,0.0,G/917/P,59.0,0.0,0.0,664.0,0.0,144.0,141.0,1,0,0,1,1,0,0
5352,5718,1.0,G/927/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5353,5719,0.0,G/918/P,70.0,0.0,390.0,0.0,0.0,0.0,518.0,1,0,0,1,1,0,0
5354,5719,1.0,G/918/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5355,5721,1.0,B/219/S,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5356,5721,0.0,B/219/S,58.0,0.0,0.0,1975.0,598.0,7.0,3726.0,-1,0,0,1,0,1,0
5357,5722,0.0,G/928/S,44.0,0.0,69.0,0.0,17.0,176.0,2105.0,-1,0,0,1,1,0,0
5358,5723,1.0,E/372/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
5359,5724,1.0,G/919/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5360,5725,0.0,F/1094/S,24.0,0.0,156.0,0.0,364.0,489.0,383.0,1,0,0,1,1,0,0
5362,5727,0.0,G/920/P,28.0,0.0,0.0,0.0,0.0,711.0,0.0,-1,1,0,0,1,0,0
5363,5728,0.0,F/1185/P,24.0,0.0,0.0,217.0,0.0,77.0,510.0,-1,0,0,1,1,0,0
5364,5729,1.0,F/1186/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5365,5730,0.0,F/1187/P,25.0,0.0,2029.0,1.0,0.0,0.0,121.0,-1,0,0,1,1,0,0
5366,5732,0.0,G/921/P,20.0,0.0,0.0,0.0,53.0,2.0,754.0,-1,0,0,1,1,0,0
5367,5733,0.0,G/922/P,34.0,0.0,0.0,1745.0,6.0,5.0,37.0,1,1,0,0,1,0,0
5371,5737,0.0,C/216/S,39.0,0.0,0.0,11856.0,13.0,39.0,3.0,1,0,0,1,0,1,0
5372,5737,0.0,C/216/S,35.0,0.0,0.0,7636.0,0.0,353.0,705.0,1,0,0,1,0,1,0
5373,5738,1.0,G/929/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5374,5739,1.0,G/930/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5375,5740,0.0,A/52/P,42.0,0.0,0.0,16.0,0.0,144.0,7492.0,-1,0,0,1,0,1,0
5376,5740,0.0,A/52/P,32.0,0.0,70.0,764.0,724.0,547.0,1297.0,-1,1,0,0,0,1,0
5377,5742,0.0,F/1096/S,50.0,0.0,57.0,29.0,0.0,0.0,643.0,-1,1,0,0,1,0,0
5378,5744,0.0,G/931/S,23.0,0.0,0.0,37.0,859.0,9.0,1.0,1,0,0,1,1,0,0
5380,5747,0.0,F/1192/P,29.0,0.0,715.0,47.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5381,5748,0.0,A/53/P,35.0,1.0,247.0,436.0,459.0,1.0,1984.0,-1,0,0,1,0,1,0
5382,5750,0.0,E/363/P,18.0,0.0,0.0,625.0,0.0,0.0,356.0,-1,0,0,1,1,0,0
5383,5751,0.0,G/924/P,24.0,0.0,160.0,20.0,39.0,552.0,1.0,-1,0,1,0,1,0,0
5384,5755,0.0,G/933/S,23.0,0.0,88.0,0.0,586.0,0.0,0.0,1,0,0,1,1,0,0
5385,5756,0.0,F/1194/P,51.0,0.0,542.0,0.0,360.0,0.0,0.0,-1,0,0,1,1,0,0
5386,5756,0.0,F/1194/P,42.0,0.0,439.0,0.0,0.0,0.0,254.0,-1,0,0,1,1,0,0
5387,5756,0.0,F/1194/P,19.0,0.0,5.0,0.0,0.0,716.0,0.0,-1,0,1,0,1,0,0
5390,5756,0.0,F/1194/P,22.0,0.0,158.0,0.0,476.0,0.0,26.0,-1,0,1,0,1,0,0
5392,5756,0.0,F/1194/P,31.0,0.0,11.0,0.0,0.0,1912.0,1120.0,-1,0,1,0,1,0,0
5393,5757,0.0,F/1195/P,23.0,0.0,0.0,0.0,0.0,558.0,1.0,-1,0,0,1,1,0,0
5394,5758,1.0,G/934/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5395,5761,1.0,B/220/S,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5396,5763,0.0,F/1099/S,40.0,0.0,0.0,0.0,56.0,1.0,642.0,-1,0,0,1,1,0,0
5398,5764,0.0,F/1100/S,25.0,0.0,0.0,0.0,1037.0,8.0,1.0,1,0,0,1,1,0,0
5399,5765,0.0,C/181/P,42.0,0.0,0.0,1871.0,0.0,570.0,199.0,-1,0,0,1,0,1,0
5400,5767,1.0,G/936/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5401,5768,1.0,B/193/P,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5402,5768,1.0,B/193/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5403,5769,1.0,B/194/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5404,5769,1.0,B/194/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5406,5772,0.0,F/1197/P,23.0,0.0,610.0,858.0,75.0,1358.0,0.0,-1,1,0,0,0,0,1
5407,5773,1.0,C/217/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5408,5776,0.0,F/1102/S,21.0,0.0,0.0,128.0,209.0,4.0,383.0,-1,0,0,1,1,0,0
5410,5778,0.0,G/926/P,36.0,0.0,0.0,0.0,0.0,0.0,907.0,-1,0,0,1,1,0,0
5413,5780,1.0,B/195/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5414,5780,1.0,B/195/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5415,5781,0.0,F/1200/P,21.0,0.0,0.0,0.0,0.0,1.0,594.0,-1,1,0,0,1,0,0
5416,5783,0.0,F/1201/P,43.0,0.0,0.0,1197.0,0.0,223.0,1.0,1,1,0,0,1,0,0
5417,5785,0.0,F/1104/S,34.0,0.0,571.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
5418,5786,0.0,G/928/P,47.0,0.0,14.0,3.0,0.0,1720.0,0.0,-1,0,1,0,1,0,0
5419,5788,0.0,F/1105/S,27.0,0.0,850.0,0.0,681.0,1.0,0.0,1,0,0,1,0,0,1
5420,5790,0.0,C/218/S,46.0,0.0,0.0,1068.0,945.0,2587.0,811.0,-1,0,0,1,0,1,0
5422,5792,0.0,B/196/P,40.0,0.0,0.0,3338.0,0.0,6344.0,199.0,-1,1,0,0,0,1,0
5423,5793,1.0,E/375/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5424,5794,0.0,D/182/P,45.0,0.0,0.0,1202.0,149.0,1472.0,3379.0,-1,0,0,1,0,1,0
5425,5795,0.0,F/1106/S,19.0,0.0,0.0,95.0,595.0,0.0,0.0,1,0,1,0,1,0,0
5429,5802,0.0,D/175/S,44.0,0.0,815.0,219.0,22.0,0.0,0.0,1,0,0,1,0,0,1
5430,5804,1.0,G/933/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5431,5806,0.0,F/1109/S,22.0,0.0,514.0,0.0,2.0,129.0,583.0,-1,0,0,1,1,0,0
5432,5808,0.0,G/934/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5433,5808,0.0,F/1204/P,18.0,0.0,0.0,3.0,41.0,359.0,393.0,-1,0,0,1,1,0,0
5435,5809,0.0,F/1205/P,22.0,0.0,104.0,511.0,254.0,425.0,4.0,-1,0,0,1,1,0,0
5436,5809,0.0,F/1205/P,46.0,0.0,0.0,98.0,2077.0,0.0,0.0,1,0,0,1,1,0,0
5437,5810,1.0,G/935/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5439,5811,0.0,A/54/P,36.0,0.0,1.0,4058.0,95.0,0.0,2109.0,-1,1,0,0,0,1,0
5440,5811,0.0,A/54/P,46.0,0.0,35.0,3953.0,0.0,2108.0,0.0,1,1,0,0,0,1,0
5441,5812,1.0,G/943/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5442,5812,0.0,G/943/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5443,5812,1.0,G/943/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5444,5812,1.0,G/943/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5445,5812,1.0,G/943/S,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5446,5812,1.0,G/943/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5447,5813,1.0,G/936/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5448,5814,0.0,D/176/S,17.0,0.0,513.0,0.0,669.0,0.0,0.0,-1,0,0,1,0,0,1
5449,5814,1.0,D/176/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
5450,5814,1.0,D/176/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
5451,5814,0.0,D/176/S,27.0,0.0,89.0,888.0,51.0,5.0,0.0,1,0,0,1,0,0,1
5452,5814,1.0,D/176/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5453,5814,0.0,D/176/S,15.0,0.0,2309.0,0.0,1142.0,1.0,10.0,-1,0,0,1,0,0,1
5455,5816,0.0,G/937/P,31.0,0.0,1.0,0.0,7.0,0.0,387.0,1,0,0,1,1,0,0
5456,5817,1.0,F/1111/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5458,5819,1.0,B/221/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5460,5821,0.0,C/183/P,44.0,0.0,0.0,496.0,99.0,317.0,5615.0,-1,1,0,0,0,1,0
5461,5822,1.0,G/939/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5462,5823,1.0,G/944/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5463,5824,1.0,G/940/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5464,5825,0.0,B/198/P,43.0,0.0,0.0,8808.0,0.0,580.0,0.0,1,0,0,1,0,1,0
5466,5827,0.0,G/945/S,53.0,0.0,0.0,68.0,0.0,920.0,4.0,1,0,0,1,1,0,0
5467,5828,0.0,G/941/P,21.0,0.0,621.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5468,5829,0.0,F/1113/S,23.0,0.0,0.0,21.0,0.0,0.0,716.0,-1,0,0,1,1,0,0
5471,5835,1.0,G/946/S,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5472,5836,1.0,B/222/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5474,5839,1.0,C/219/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5475,5840,1.0,G/946/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
5476,5842,1.0,C/220/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5477,5842,1.0,C/220/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5478,5843,1.0,G/947/S,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5480,5846,0.0,E/376/S,27.0,1.0,149.0,0.0,890.0,9.0,0.0,-1,0,0,1,0,0,1
5481,5847,0.0,F/1115/S,33.0,0.0,36.0,0.0,0.0,1415.0,0.0,-1,0,0,1,1,0,0
5483,5849,0.0,F/1208/P,39.0,0.0,0.0,0.0,0.0,0.0,1104.0,-1,0,0,1,1,0,0
5484,5852,0.0,E/370/P,27.0,0.0,0.0,0.0,0.0,727.0,260.0,-1,0,0,1,1,0,0
5485,5854,0.0,F/1117/S,36.0,0.0,0.0,75.0,106.0,0.0,1903.0,1,0,0,1,1,0,0
5487,5855,0.0,G/949/P,41.0,0.0,0.0,0.0,687.0,0.0,65.0,1,0,1,0,1,0,0
5489,5856,1.0,B/199/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
5491,5858,0.0,G/948/S,22.0,0.0,483.0,0.0,0.0,304.0,21.0,1,1,0,0,1,0,0
5493,5860,0.0,F/1118/S,40.0,0.0,7.0,0.0,6.0,1206.0,88.0,-1,0,0,1,0,0,1
5494,5860,1.0,F/1118/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5495,5860,0.0,F/1118/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5496,5861,0.0,G/949/S,27.0,0.0,0.0,1774.0,0.0,17.0,13.0,1,0,0,1,1,0,0
5497,5863,0.0,G/950/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5498,5863,0.0,F/1210/P,17.0,0.0,0.0,566.0,18.0,318.0,0.0,-1,0,0,1,1,0,0
5500,5868,0.0,E/379/S,62.0,0.0,104.0,53.0,194.0,436.0,0.0,-1,0,0,1,1,0,0
5501,5869,1.0,G/952/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5502,5871,0.0,F/1120/S,24.0,0.0,0.0,1369.0,848.0,0.0,0.0,1,1,0,0,1,0,0
5503,5874,1.0,G/953/S,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5504,5875,0.0,E/381/S,49.0,0.0,20.0,0.0,0.0,769.0,0.0,-1,0,0,1,1,0,0
5505,5876,0.0,D/184/P,52.0,0.0,1364.0,131.0,444.0,0.0,0.0,1,0,0,1,0,0,1
5506,5876,1.0,F/1213/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
5507,5876,1.0,F/1213/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5509,5878,1.0,B/224/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
5510,5879,1.0,F/1122/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5511,5880,1.0,G/953/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5512,5882,0.0,F/1214/P,17.0,0.0,18.0,10.0,73.0,0.0,1049.0,-1,0,0,1,1,0,0
5514,5885,0.0,F/1123/S,55.0,0.0,0.0,0.0,0.0,507.0,909.0,1,0,0,1,1,0,0
5515,5885,0.0,F/1123/S,29.0,0.0,0.0,2395.0,7.0,20.0,6.0,1,0,0,1,1,0,0
5516,5885,0.0,G/954/S,19.0,0.0,0.0,0.0,0.0,888.0,0.0,-1,0,0,1,1,0,0
5517,5885,1.0,G/954/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5518,5885,0.0,G/954/S,32.0,0.0,4518.0,914.0,0.0,93.0,0.0,-1,0,0,1,1,0,0
5519,5885,0.0,G/954/S,27.0,0.0,0.0,0.0,0.0,0.0,1818.0,-1,0,0,1,1,0,0
5520,5885,0.0,G/954/S,25.0,0.0,0.0,0.0,892.0,0.0,0.0,1,0,0,1,1,0,0
5522,5886,1.0,E/373/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
5523,5887,0.0,E/374/P,50.0,0.0,781.0,2.0,0.0,61.0,0.0,1,0,1,0,1,0,0
5525,5888,0.0,F/1218/P,27.0,0.0,1331.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,1
5526,5888,0.0,F/1218/P,35.0,0.0,750.0,0.0,0.0,0.0,1065.0,-1,0,0,1,0,0,1
5527,5889,0.0,G/954/P,48.0,0.0,0.0,0.0,790.0,2368.0,1292.0,-1,0,0,1,1,0,0
5528,5890,1.0,G/955/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
5529,5891,1.0,G/955/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5530,5894,1.0,G/957/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
5532,5898,1.0,G/958/S,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
5534,5900,1.0,F/1220/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
5536,5901,0.0,F/1221/P,15.0,0.0,0.0,40.0,0.0,0.0,839.0,-1,1,0,0,1,0,0
5537,5902,0.0,D/177/S,34.0,0.0,162.0,0.0,690.0,28.0,0.0,-1,0,1,0,0,0,1
