,PassengerGroup,HomePlanet,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e
4721,5039,Mars,1.0,F/958/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4722,5039,Mars,0.0,F/958/S,24.0,0.0,1157.0,0.0,0.0,131.0,0.0,1,0,0,1
4723,5039,Mars,0.0,F/958/S,35.0,0.0,1307.0,0.0,0.0,2.0,0.0,-1,0,0,1
4724,5040,Europa,0.0,C/195/S,26.0,0.0,0.0,21.0,10424.0,1373.0,7218.0,-1,0,0,1
4725,5040,Europa,0.0,C/195/S,39.0,0.0,10.0,199.0,0.0,6216.0,101.0,-1,1,0,0
4726,5042,Earth,0.0,F/1026/P,18.0,0.0,8.0,1.0,4.0,419.0,304.0,1,0,0,1
4727,5044,Earth,0.0,G/826/S,23.0,0.0,0.0,381.0,142.0,0.0,261.0,-1,0,0,1
4728,5044,Earth,1.0,G/826/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4729,5048,Earth,0.0,,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4730,5050,Earth,0.0,F/1028/P,31.0,0.0,433.0,111.0,238.0,86.0,0.0,-1,0,0,1
4731,5051,Mars,0.0,E/324/S,49.0,0.0,1176.0,0.0,20.0,103.0,0.0,-1,0,0,1
4732,5052,Mars,1.0,F/961/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4733,5052,Mars,0.0,F/961/S,23.0,0.0,228.0,1451.0,912.0,3.0,0.0,1,1,0,0
4734,5057,Earth,1.0,G/816/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4735,5058,Mars,1.0,F/963/S,11.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1
4736,5058,Mars,0.0,F/963/S,30.0,1.0,600.0,31.0,1.0,659.0,191.0,-1,0,1,0
4737,5058,Mars,1.0,F/963/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4738,5059,Earth,0.0,F/1030/P,21.0,0.0,639.0,0.0,0.0,0.0,0.0,-1,1,0,0
4739,5060,Europa,1.0,C/157/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4740,5060,Europa,1.0,C/157/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4741,5060,Europa,0.0,C/157/P,27.0,0.0,0.0,867.0,0.0,20.0,1371.0,-1,1,0,0
4742,5060,Europa,0.0,C/157/P,29.0,1.0,530.0,418.0,0.0,311.1387779083431,9129.0,-1,1,0,0
4743,5061,Europa,1.0,C/196/S,25.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1
4744,5061,Europa,0.0,C/196/S,54.0,0.0,0.0,8246.0,0.0,56.0,118.0,1,0,0,1
4745,5062,Earth,0.0,E/325/S,46.0,0.0,971.0,0.0,20.0,0.0,5.0,-1,0,0,1
4746,5063,Earth,0.0,G/830/S,18.0,0.0,224.687617481203,794.0,16.0,0.0,0.0,1,0,0,1
4747,5064,Europa,0.0,A/62/S,22.0,0.0,1961.0,82.0,0.0,3025.0,2406.0,-1,1,0,0
4748,5065,Europa,1.0,E/326/S,29.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,1,0,0
4749,5065,Europa,0.0,E/326/S,26.0,0.0,606.0,1080.0,0.0,2011.0,0.0,-1,1,0,0
4750,5067,Earth,0.0,F/964/S,36.0,0.0,0.0,1808.0,0.0,344.0,0.0,1,1,0,0
4751,5068,Earth,0.0,E/314/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4752,5069,Earth,0.0,F/965/S,56.0,0.0,1309.0,0.0,69.0,1.0,0.0,-1,0,1,0
4753,5070,Earth,0.0,F/966/S,20.0,0.0,542.0,175.0,0.0,5.0,0.0,1,0,0,1
4754,5072,Earth,0.0,G/817/P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4755,5072,Earth,1.0,G/817/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
4756,5073,Mars,1.0,F/1033/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4757,5074,Mars,0.0,F/967/S,35.0,0.0,4608.0,0.0,926.0,382.0,0.0,-1,0,0,1
4758,5076,Earth,0.0,G/818/P,13.0,0.0,0.0,0.0,60.0,1.0,5147.0,-1,0,0,1
4759,5080,Earth,0.0,F/969/S,21.0,0.0,1.0,0.0,143.0,558.0,1.0,-1,0,0,1
4760,5083,Earth,1.0,G/820/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4761,5084,Europa,1.0,E/315/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4762,5084,Europa,0.0,E/315/P,32.0,0.0,8151.0,2052.0,1919.0,7352.0,754.0,-1,0,0,1
4763,5085,Earth,0.0,F/970/S,20.0,0.0,0.0,15.0,455.0,95.0,0.0,1,0,0,1
4764,5087,Mars,0.0,F/1036/P,44.0,0.0,2575.0,3.0,20.0,0.0,304.8547912992357,-1,0,0,1
4765,5088,Earth,0.0,F/972/S,22.0,0.0,0.0,0.0,0.0,1600.0,168.0,1,1,0,0
4766,5089,Europa,0.0,B/170/P,39.0,0.0,3926.0,2030.0,0.0,1483.0,611.0,-1,0,0,1
4767,5089,Europa,0.0,B/170/P,19.0,0.0,0.0,3750.0,0.0,0.0,41.0,1,0,0,1
4768,5090,Earth,0.0,G/821/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4769,5090,Earth,1.0,G/821/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4770,5090,Earth,0.0,G/821/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4771,5090,Earth,1.0,G/821/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4772,5090,Earth,0.0,E/316/P,32.0,0.0,793.0,0.0,0.0,0.0,0.0,-1,0,1,0
4773,5090,Earth,0.0,G/821/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4774,5091,Earth,0.0,F/973/S,18.0,0.0,1471.0,59.0,95.0,1109.0,330.0,-1,1,0,0
4775,5093,Europa,0.0,C/158/P,49.0,1.0,9.0,179.0,0.0,3.0,7865.0,-1,1,0,0
4776,5095,Mars,1.0,F/1038/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4777,5097,Earth,1.0,G/823/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4778,5097,Earth,0.0,G/823/P,25.0,0.0,0.0,181.0,671.0,0.0,0.0,1,0,0,1
4779,5097,Earth,0.0,F/1039/P,51.0,0.0,6.0,0.0,706.0,0.0,0.0,1,1,0,0
4780,5103,Europa,1.0,E/317/P,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4781,5104,Earth,0.0,G/833/S,31.0,0.0,25.0,712.0,0.0,16.0,0.0,1,0,0,1
4782,5105,Earth,1.0,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4783,5106,Earth,1.0,G/834/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4784,5108,Earth,1.0,G/825/P,17.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,1,0
4785,5109,Earth,0.0,G/835/S,47.0,0.0,83.0,1.0,0.0,654.0,3.0,1,0,1,0
4786,5111,Europa,0.0,B/171/P,25.0,0.0,0.0,3.0,0.0,763.0,3541.0,-1,0,0,1
4787,5111,Europa,0.0,B/171/P,28.0,0.0,29.0,394.0,0.0,712.0,4360.0,-1,0,0,1
4788,5111,Europa,0.0,B/171/P,32.0,0.0,0.0,419.0,0.0,1984.0,521.0,-1,0,0,1
4789,5112,Europa,1.0,C/198/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4790,5112,Europa,1.0,C/198/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4791,5112,Europa,1.0,C/198/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4792,5115,Europa,1.0,C/199/S,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4793,5115,Europa,1.0,C/199/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4794,5116,Mars,1.0,F/980/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4795,5116,Mars,1.0,F/980/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4796,5120,Mars,0.0,E/320/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4797,5122,Earth,0.0,F/981/S,24.0,0.0,0.0,464.0,321.0,0.0,90.0,1,0,0,1
4798,5124,Earth,0.0,F/1044/P,41.0,0.0,256.0,109.0,0.0,340.0,0.0,-1,0,0,1
4799,5125,Earth,0.0,F/982/S,29.0,0.0,0.0,0.0,22.0,738.0,0.0,-1,1,0,0
4800,5126,Europa,1.0,C/200/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4801,5127,Earth,0.0,G/837/S,31.0,0.0,0.0,679.0,0.0,0.0,213.0,1,0,0,1
4802,5127,Earth,0.0,F/983/S,16.0,0.0,43.0,0.0,0.0,1893.0,119.0,-1,0,0,1
4803,5128,Mars,0.0,F/1045/P,65.0,0.0,56.0,0.0,1081.0,21.0,0.0,-1,0,0,1
4804,5128,Mars,0.0,F/1045/P,21.0,0.0,0.0,1.0,2832.0,0.0,0.0,1,0,0,1
4805,5129,Earth,1.0,G/827/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4806,5130,Earth,1.0,G/838/S,37.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1
4807,5132,Earth,0.0,G/828/P,42.0,0.0,5049.0,477.0,0.0,0.0,0.0,-1,0,0,1
4808,5133,Earth,0.0,G/829/P,36.0,0.0,0.0,0.0,846.0,0.0,0.0,1,1,0,0
4809,5133,Earth,1.0,G/829/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
4810,5133,Earth,1.0,G/829/P,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4811,5133,Earth,0.0,F/1046/P,19.0,0.0,107.0,0.0,505.0,48.0,0.0,-1,1,0,0
4812,5133,Earth,0.0,F/1046/P,26.0,0.0,0.0,910.0,13.0,10.0,15.0,-1,0,0,1
4813,5133,Earth,1.0,G/829/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4814,5133,Earth,0.0,F/1046/P,26.0,0.0,1528.0,1.0,0.0,0.0,0.0,-1,0,0,1
4815,5133,Earth,0.0,F/1046/P,35.0,0.0,0.0,116.0,51.0,0.0,701.0,-1,0,0,1
4816,5136,Earth,0.0,F/984/S,24.0,0.0,0.0,0.0,0.0,704.0,0.0,-1,1,0,0
4817,5137,Earth,0.0,G/839/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4818,5138,Europa,0.0,A/47/P,40.0,0.0,0.0,3815.0,0.0,322.0,0.0,1,1,0,0
4819,5140,Earth,1.0,G/840/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4820,5142,Mars,0.0,F/1050/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4821,5142,Mars,0.0,F/1050/P,20.0,0.0,859.0,3.0,0.0,939.0,0.0,-1,0,0,1
4822,5142,Mars,1.0,F/1050/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4823,5142,Mars,0.0,F/1050/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4824,5144,Earth,1.0,G/830/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4825,5145,Earth,1.0,G/841/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4826,5146,Earth,0.0,F/986/S,26.0,0.0,7.0,751.0,0.0,38.0,0.0,1,1,0,0
4827,5148,Earth,0.0,F/1051/P,13.0,0.0,0.0,63.0,54.0,20.0,916.0,-1,0,0,1
4828,5148,Earth,1.0,G/831/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4829,5151,Mars,1.0,F/1052/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4830,5152,Europa,0.0,B/199/S,40.0,0.0,0.0,553.0,10.0,2787.0,52.0,-1,0,0,1
4831,5154,Mars,0.0,E/321/P,34.0,1.0,38.0,0.0,606.0,0.0,404.0,-1,0,0,1
4832,5156,Europa,1.0,B/200/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4833,5156,Europa,0.0,B/200/S,29.0,0.0,0.0,4198.0,227.0,1.0,1415.0,1,0,0,1
4834,5157,Earth,0.0,G/844/S,40.0,0.0,814.0,12.0,2.0,311.1387779083431,79.0,1,0,0,1
4835,5158,Earth,0.0,F/1054/P,16.0,0.0,0.0,1.0,0.0,311.1387779083431,61.0,-1,0,0,1
4836,5160,Earth,0.0,G/832/P,37.0,0.0,732.0,458.0772032902468,173.72916912197996,156.0,0.0,-1,0,0,1
4837,5161,Mars,1.0,D/156/S,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4838,5162,Mars,1.0,F/988/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4839,5162,Mars,0.0,F/988/S,39.0,0.0,98.0,0.0,125.0,0.0,1082.0,-1,1,0,0
4840,5163,Earth,1.0,E/322/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4841,5163,Earth,0.0,E/322/P,40.0,0.0,151.0,0.0,713.0,0.0,0.0,1,0,0,1
4842,5165,Earth,0.0,F/989/S,63.0,0.0,0.0,281.0,94.0,0.0,270.0,1,0,0,1
4843,5166,Mars,0.0,D/163/P,32.0,0.0,382.0,0.0,477.0,22.0,2.0,1,0,0,1
4844,5167,Earth,0.0,F/990/S,47.0,0.0,1.0,17.0,0.0,1069.0,0.0,-1,0,0,1
4845,5170,Earth,0.0,F/1056/P,23.0,0.0,0.0,306.0,392.0,9.0,13.0,-1,1,0,0
4846,5171,Earth,0.0,F/991/S,23.0,0.0,0.0,7.0,0.0,190.0,501.0,-1,0,0,1
4847,5173,Mars,1.0,F/1057/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4848,5174,Europa,1.0,C/159/P,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4849,5174,Europa,0.0,C/159/P,29.0,0.0,6.0,5.0,0.0,6235.0,434.0,-1,0,0,1
4850,5175,Earth,0.0,G/834/P,21.0,0.0,582.0,0.0,0.0,148.0,53.0,-1,0,0,1
4851,5176,Earth,0.0,E/323/P,23.0,0.0,576.0,207.0,0.0,0.0,9.0,-1,0,0,1
4852,5177,Europa,0.0,B/201/S,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4853,5179,Europa,1.0,C/160/P,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4854,5180,Earth,1.0,G/835/P,20.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,1,0
4855,5181,Europa,0.0,B/175/P,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4856,5182,Earth,1.0,G/836/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4857,5182,Earth,0.0,G/836/P,25.0,0.0,322.0,0.0,81.0,3.0,298.0,1,0,0,1
4858,5184,Earth,0.0,G/837/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4859,5185,Mars,0.0,E/330/S,29.0,0.0,523.0,0.0,21.0,4.0,811.0,-1,0,0,1
4860,5186,Earth,0.0,F/1058/P,21.0,0.0,41.0,651.0,2.0,29.0,0.0,-1,0,0,1
4861,5187,Earth,0.0,E/324/P,20.0,0.0,949.0,0.0,0.0,5.0,0.0,-1,0,0,1
4862,5188,Earth,0.0,G/838/P,34.0,0.0,0.0,160.0,0.0,611.0,44.0,-1,0,0,1
4863,5188,Earth,1.0,G/838/P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4864,5188,Earth,1.0,G/838/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4865,5190,Earth,0.0,F/994/S,13.0,0.0,0.0,0.0,0.0,0.0,1513.0,-1,0,0,1
4866,5192,Mars,1.0,F/995/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4867,5193,Europa,0.0,C/202/S,34.0,0.0,0.0,914.0,0.0,2433.0,647.0,1,0,0,1
4868,5194,Europa,1.0,B/176/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4869,5194,Europa,1.0,B/176/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4870,5196,Earth,1.0,G/839/P,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4871,5196,Earth,1.0,G/839/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4872,5197,Earth,0.0,E/325/P,20.0,0.0,0.0,4.0,761.0,22.0,1.0,1,0,0,1
4873,5198,Mars,0.0,F/1059/P,45.0,0.0,878.0,0.0,430.0,0.0,0.0,-1,0,0,1
4874,5199,Europa,0.0,D/158/S,35.0,0.0,0.0,725.0,3415.0,311.1387779083431,1.0,-1,0,0,1
4875,5201,Earth,0.0,F/1060/P,21.0,0.0,1961.0,96.0,0.0,54.0,40.0,-1,0,0,1
4876,5202,Earth,1.0,G/840/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4877,5204,Earth,0.0,F/1061/P,46.0,0.0,0.0,153.0,173.72916912197996,0.0,397.0,-1,0,1,0
4878,5205,Earth,0.0,F/997/S,22.0,0.0,261.0,0.0,0.0,107.0,1132.0,-1,0,0,1
4879,5205,Earth,0.0,G/845/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4880,5205,Earth,0.0,G/845/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4881,5206,Earth,1.0,G/841/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4882,5206,Earth,0.0,F/1062/P,60.0,0.0,0.0,0.0,789.0,283.0,3.0,-1,0,1,0
4883,5206,Earth,0.0,G/841/P,48.0,0.0,0.0,2.0,72.0,554.0,143.0,-1,0,1,0
4884,5207,Earth,0.0,E/331/S,18.0,0.0,51.0,339.0,1.0,0.0,436.0,1,1,0,0
4885,5207,Earth,0.0,F/998/S,31.0,0.0,1364.0,0.0,0.0,0.0,21.0,-1,0,0,1
4886,5208,Europa,1.0,C/163/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4887,5208,Europa,0.0,C/163/P,41.0,0.0,717.0,641.0,2.0,1559.0,4828.0,-1,1,0,0
4888,5209,Earth,0.0,F/999/S,26.0,0.0,168.0,458.0772032902468,382.0,166.0,0.0,1,0,0,1
4889,5210,Earth,0.0,F/1063/P,29.0,0.0,0.0,43.0,693.0,0.0,0.0,1,0,0,1
4890,5211,Earth,0.0,E/332/S,24.0,0.0,666.0,938.0,1.0,0.0,304.8547912992357,-1,0,0,1
4891,5213,Earth,0.0,F/1064/P,25.0,0.0,10.0,0.0,908.0,5.0,0.0,1,0,0,1
4892,5214,Earth,0.0,G/842/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0
4893,5216,Earth,1.0,G/843/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
4894,5217,Europa,1.0,B/177/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4895,5217,Europa,1.0,B/177/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4896,5218,Earth,0.0,F/1000/S,28.0,0.0,0.0,0.0,0.0,525.0,1889.0,-1,0,0,1
4897,5220,Mars,0.0,D/165/P,21.0,0.0,2206.0,0.0,353.0,0.0,19.0,-1,0,0,1
4898,5221,Earth,0.0,F/1065/P,25.0,0.0,0.0,528.0,8.0,153.0,0.0,-1,0,0,1
4899,5223,Mars,0.0,F/1002/S,47.0,0.0,275.0,0.0,173.72916912197996,24.0,0.0,1,1,0,0
4900,5223,Mars,1.0,F/1002/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4901,5223,Mars,1.0,F/1002/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4902,5224,Earth,0.0,F/1003/S,24.0,0.0,0.0,0.0,56.0,564.0,880.0,-1,0,0,1
4903,5225,Mars,1.0,E/334/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4904,5226,Earth,1.0,G/848/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
4905,5227,Earth,1.0,G/849/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4906,5229,Earth,0.0,E/335/S,16.0,0.0,0.0,0.0,19.0,971.0,0.0,-1,0,0,1
4907,5230,Mars,0.0,F/1004/S,23.0,0.0,263.0,0.0,1548.0,44.0,0.0,1,0,0,1
4908,5234,Mars,0.0,F/1067/P,16.0,0.0,271.0,0.0,2251.0,117.0,0.0,1,0,0,1
4909,5235,Earth,0.0,G/844/P,29.0,0.0,30.0,0.0,605.0,267.0,6.0,-1,0,0,1
4910,5236,Earth,0.0,E/326/P,46.0,0.0,1.0,0.0,898.0,0.0,96.0,1,0,0,1
4911,5238,Earth,1.0,G/845/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
4912,5239,Earth,1.0,G/852/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4913,5240,Earth,1.0,G/853/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4914,5242,Earth,1.0,G/854/S,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4915,5243,Earth,0.0,F/1005/S,24.0,0.0,1231.0,0.0,0.0,1.0,3.0,1,0,0,1
4916,5243,Earth,1.0,G/855/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4917,5244,Mars,0.0,F/1006/S,38.0,0.0,218.0,0.0,586.0,770.0,0.0,-1,0,0,1
4918,5246,Earth,1.0,G/847/P,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4919,5246,Earth,0.0,F/1070/P,28.82793046746535,0.0,0.0,13.0,643.0,47.0,0.0,1,0,0,1
4920,5247,Earth,0.0,G/848/P,38.0,0.0,6.0,2324.0,0.0,0.0,0.0,1,0,0,1
4921,5248,Earth,0.0,G/856/S,28.0,0.0,607.0,0.0,0.0,227.0,0.0,1,0,0,1
4922,5249,Mars,0.0,E/327/P,25.0,0.0,922.0,0.0,1.0,91.0,0.0,-1,0,0,1
4923,5250,Mars,1.0,F/1007/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4924,5251,Mars,0.0,F/1071/P,33.0,0.0,705.0,0.0,1905.0,13.0,0.0,1,0,0,1
4925,5252,Earth,0.0,F/1008/S,35.0,0.0,202.0,1309.0,60.0,0.0,0.0,1,0,0,1
4926,5253,Earth,0.0,F/1009/S,24.0,0.0,290.0,64.0,413.0,35.0,0.0,1,0,0,1
4927,5254,Europa,1.0,B/202/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4928,5254,Europa,1.0,B/202/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4929,5254,Europa,1.0,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4930,5254,Europa,0.0,B/202/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4931,5255,Mars,1.0,F/1010/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4932,5256,Mars,0.0,D/159/S,26.0,0.0,41.0,0.0,444.0,572.0,0.0,-1,0,0,1
4933,5257,Europa,0.0,B/178/P,43.0,0.0,0.0,1001.0,0.0,2393.0,0.0,-1,1,0,0
4934,5258,Europa,0.0,C/204/S,70.0,0.0,241.0,1065.0,0.0,2290.0,2.0,1,0,0,1
4935,5260,Earth,1.0,G/849/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4936,5262,Earth,1.0,G/850/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4937,5264,Earth,1.0,G/858/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4938,5264,Earth,0.0,F/1012/S,37.0,0.0,0.0,0.0,163.0,0.0,486.0,1,1,0,0
4939,5265,Earth,0.0,F/1073/P,15.0,0.0,0.0,400.0,0.0,0.0,702.0,-1,0,0,1
4940,5266,Europa,0.0,A/64/S,20.0,0.0,0.0,290.0,0.0,1866.0,217.0,-1,1,0,0
4941,5266,Europa,0.0,C/205/S,36.0,1.0,13.0,196.0,3.0,0.0,12323.0,-1,1,0,0
4942,5268,Earth,0.0,F/1013/S,14.0,0.0,0.0,56.0,173.72916912197996,0.0,2.0,1,0,0,1
4943,5269,Earth,0.0,E/336/S,21.0,0.0,38.0,1.0,591.0,1.0,31.0,1,0,0,1
4944,5271,Earth,0.0,F/1075/P,28.0,0.0,89.0,3.0,571.0,258.0,0.0,-1,0,0,1
4945,5272,Mars,1.0,F/1076/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
4946,5273,Earth,0.0,F/1077/P,26.0,0.0,0.0,0.0,827.0,1.0,0.0,-1,0,0,1
4947,5274,Earth,0.0,F/1078/P,25.0,0.0,662.0,34.0,0.0,79.0,148.0,-1,0,0,1
4948,5275,Earth,0.0,F/1014/S,29.0,0.0,0.0,10.0,0.0,594.0,120.0,-1,0,0,1
4949,5276,Europa,0.0,B/179/P,39.0,1.0,0.0,2868.0,0.0,5.0,1968.0,1,1,0,0
4950,5277,Earth,0.0,F/1079/P,18.0,0.0,0.0,0.0,0.0,87.0,1232.0,1,0,0,1
4951,5278,Europa,1.0,B/203/S,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4952,5279,Earth,0.0,G/852/P,28.0,0.0,467.0,458.0772032902468,0.0,0.0,307.0,-1,0,0,1
4953,5280,Earth,0.0,F/1015/S,18.0,0.0,0.0,0.0,2728.0,0.0,304.8547912992357,1,0,0,1
4954,5281,Earth,0.0,F/1080/P,30.0,0.0,0.0,6.0,621.0,311.1387779083431,433.0,-1,0,0,1
4955,5282,Earth,0.0,E/337/S,35.0,0.0,35.0,0.0,14.0,0.0,816.0,1,0,0,1
4956,5282,Earth,0.0,F/1016/S,26.0,0.0,0.0,196.0,0.0,0.0,487.0,1,0,0,1
4957,5282,Earth,1.0,G/860/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
4958,5287,Earth,0.0,G/861/S,42.0,0.0,0.0,458.0772032902468,0.0,214.0,50.0,1,0,1,0
4959,5288,Earth,0.0,F/1081/P,36.0,0.0,1.0,716.0,3.0,0.0,57.0,1,0,0,1
4960,5290,Earth,0.0,F/1083/P,31.0,0.0,1177.0,2.0,0.0,311.1387779083431,1.0,-1,0,0,1
4961,5291,Earth,0.0,G/854/P,27.0,0.0,3905.0,7.0,0.0,4.0,53.0,-1,1,0,0
4962,5292,Europa,0.0,C/206/S,25.0,0.0,0.0,4313.0,0.0,175.0,60.0,1,0,0,1
