,PassengerGroup,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars,cabinsides,cabindeck,cabinnumber
4954,5281,0.0,30.0,0.0,0.0,6.0,621.0,311.1387779083431,433.0,-1,0,0,1,1,0,0,0,6,1080
4955,5282,0.0,35.0,0.0,35.0,0.0,14.0,0.0,816.0,1,0,0,1,1,0,0,1,5,337
4956,5282,0.0,26.0,0.0,0.0,196.0,0.0,0.0,487.0,1,0,0,1,1,0,0,1,6,1016
4957,5282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,860
4958,5287,0.0,42.0,0.0,0.0,458.0772032902468,0.0,214.0,50.0,1,0,1,0,1,0,0,1,7,861
4959,5288,0.0,36.0,0.0,1.0,716.0,3.0,0.0,57.0,1,0,0,1,1,0,0,0,6,1081
4960,5290,0.0,31.0,0.0,1177.0,2.0,0.0,311.1387779083431,1.0,-1,0,0,1,1,0,0,0,6,1083
4961,5291,0.0,27.0,0.0,3905.0,7.0,0.0,4.0,53.0,-1,1,0,0,1,0,0,0,7,854
4962,5292,0.0,25.0,0.0,0.0,4313.0,0.0,175.0,60.0,1,0,0,1,0,1,0,1,3,206
4963,5297,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,856
4964,5298,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,862
4965,5299,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,863
4966,5300,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,864
4967,5301,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,181
4968,5301,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,181
4969,5303,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,6,82
4970,5303,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,857
4971,5303,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,857
4972,5303,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,857
4973,5303,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0,0,7,857
4974,5304,0.0,18.0,0.0,1744.0,0.0,8.0,8.0,0.0,-1,0,0,1,0,0,1,1,6,1019
4975,5304,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,1019
4976,5305,0.0,23.0,0.0,0.0,2891.0,0.0,6.0,0.0,1,0,0,1,1,0,0,0,6,1084
4977,5307,1.0,13.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,204
4978,5310,0.0,32.0,0.0,4702.0,0.0,449.0,190.0,0.0,-1,0,0,1,0,0,1,1,6,1021
4979,5312,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,182
4980,5313,0.0,23.0,0.0,0.0,491.0,0.0,61.0,0.0,1,0,0,1,1,0,0,0,6,1085
4981,5314,0.0,25.0,0.0,0.0,3625.0,0.0,0.0,168.0,1,0,0,1,0,1,0,1,3,208
4982,5315,0.0,18.0,0.0,454.0,0.0,0.0,324.0,0.0,-1,0,0,1,1,0,0,0,6,1086
4983,5316,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,6,1087
4984,5320,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,5,330
4985,5320,0.0,32.0,0.0,0.0,1301.0,0.0,94.0,356.0,-1,0,0,1,0,1,0,0,5,330
4986,5322,1.0,22.0,0.0,0.0,0.0,0.0,311.1387779083431,304.8547912992357,1,0,0,1,0,0,1,0,6,1090
4987,5323,1.0,38.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1,0,0,1,0,6,1091
4988,5325,0.0,21.0,0.0,751.0,5.0,0.0,1.0,0.0,1,0,1,0,1,0,0,1,6,1023
4989,5326,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1092
4990,5327,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0,0,2,183
4991,5330,0.0,20.0,0.0,0.0,0.0,708.0,101.0,0.0,1,0,0,1,1,0,0,0,6,1094
4992,5331,0.0,23.0,0.0,0.0,1.0,292.0,0.0,340.0,-1,0,0,1,1,0,0,0,6,1095
4993,5333,0.0,48.0,0.0,456.0,0.0,39.0,0.0,5.0,1,0,0,1,1,0,0,0,7,862
4994,5334,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,867
4995,5334,0.0,30.0,0.0,0.0,674.0,39.0,0.0,10.0,1,0,0,1,1,0,0,1,7,867
4996,5337,0.0,40.0,0.0,286.0,0.0,2299.0,12.0,304.8547912992357,1,0,0,1,0,0,1,1,6,1024
4997,5340,0.0,36.0,0.0,0.0,0.0,33.0,677.0,0.0,-1,0,0,1,1,0,0,1,7,868
4998,5341,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,869
4999,5343,0.0,17.0,0.0,13.0,0.0,565.0,367.0,1.0,-1,0,0,1,0,0,1,0,5,332
5000,5344,0.0,38.0,0.0,0.0,439.0,0.0,434.0,10074.0,-1,1,0,0,0,1,0,0,3,168
5001,5344,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,3,168
5002,5345,0.0,14.0,0.0,809.0,0.0,59.0,0.0,0.0,-1,0,0,1,0,0,1,0,4,167
5003,5345,0.0,28.82793046746535,0.0,134.0,0.0,6.0,1450.0,0.0,-1,0,0,1,0,0,1,0,5,333
5004,5346,0.0,21.0,0.0,37.0,0.0,31.0,696.0,63.0,1,0,0,1,1,0,0,0,5,334
5005,5347,0.0,18.0,0.0,0.0,3770.0,0.0,287.0,3491.0,-1,0,0,1,0,1,0,0,3,169
5006,5348,0.0,26.0,0.0,164.0,0.0,853.0,0.0,39.0,1,0,0,1,0,0,1,0,4,168
5007,5350,0.0,35.0,0.0,25.0,866.0,0.0,3198.0,459.0,-1,0,0,1,0,1,0,0,3,170
5008,5351,0.0,46.0,0.0,1082.0,80.0,1177.0,0.0,323.0,-1,1,0,0,0,0,1,1,6,1026
5009,5353,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,205
5010,5353,0.0,39.0,0.0,43.0,9365.0,144.0,0.0,118.0,1,0,0,1,0,1,0,1,2,205
5011,5354,0.0,49.0,0.0,1690.0,0.0,85.0,0.0,0.0,-1,0,1,0,0,0,1,1,4,161
5012,5354,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,339
5013,5355,0.0,27.0,0.0,0.0,686.0,0.0,101.0,9.0,1,0,0,1,1,0,0,0,6,1098
5014,5355,1.0,21.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0,0,0,7,865
5015,5356,0.0,29.0,0.0,0.0,32.0,0.0,4517.0,0.0,-1,0,0,1,1,0,0,1,5,340
5016,5359,0.0,27.0,0.0,0.0,45.0,225.0,14.0,519.0,-1,0,0,1,1,0,0,0,6,1099
5017,5360,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1100
5018,5361,0.0,18.0,0.0,0.0,458.0772032902468,0.0,150.0,0.0,1,0,1,0,1,0,0,0,6,1101
5019,5362,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,5,336
5020,5363,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1102
5021,5365,0.0,60.0,0.0,943.0,53.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,5,337
5022,5366,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,5,338
5023,5367,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,209
5024,5367,0.0,34.0,0.0,0.0,3195.0,0.0,102.0,1469.0,1,0,0,1,1,0,0,1,3,209
5025,5367,0.0,46.0,0.0,0.0,8221.0,0.0,1010.0,160.0,1,1,0,0,0,1,0,1,3,209
5026,5368,0.0,18.0,0.0,0.0,0.0,55.0,2288.0,1.0,-1,0,0,1,1,0,0,1,7,870
5027,5372,0.0,38.0,0.0,224.687617481203,0.0,363.0,7.0,3.0,-1,0,0,1,0,0,1,1,5,342
5028,5374,0.0,29.0,0.0,0.0,61.0,942.0,2.0,0.0,1,0,0,1,1,0,0,1,6,1029
5029,5375,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,210
5030,5375,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,210
5031,5378,0.0,30.0,0.0,0.0,95.0,0.0,1202.0,5558.0,-1,0,0,1,0,1,0,0,3,173
5032,5379,0.0,42.0,0.0,0.0,0.0,8.0,3409.0,0.0,-1,0,0,1,1,0,0,1,6,1030
5033,5380,0.0,36.0,0.0,386.0,0.0,756.0,6.0,0.0,-1,0,0,1,0,0,1,0,6,1104
5034,5383,0.0,23.0,0.0,253.0,0.0,1175.0,3.0,304.8547912992357,-1,1,0,0,1,0,0,0,6,1105
5035,5384,0.0,34.0,1.0,0.0,5210.0,0.0,1332.0,2.0,1,0,0,1,0,1,0,1,1,65
5036,5384,0.0,26.0,0.0,0.0,4894.0,0.0,62.0,85.0,1,0,0,1,0,1,0,1,1,65
5037,5385,0.0,31.0,0.0,2048.0,0.0,1040.0,136.0,0.0,-1,0,0,1,0,0,1,0,4,170
5038,5387,0.0,48.0,0.0,581.0,6.0,1.0,158.0,0.0,-1,0,0,1,0,0,1,0,4,171
5039,5388,1.0,10.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1,1,0,0,1,7,871
5040,5389,0.0,27.0,0.0,2.0,0.0,1320.0,0.0,26.0,1,0,0,1,0,0,1,0,6,1106
5041,5389,0.0,32.0,0.0,2497.0,0.0,101.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,1106
5042,5390,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,872
5043,5390,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,872
5044,5390,0.0,48.0,0.0,83.0,110.0,0.0,690.0,8.0,1,0,0,1,1,0,0,1,6,1032
5045,5392,0.0,35.0,1.0,628.0,6.0,528.0,136.0,0.0,-1,0,0,1,0,0,1,1,5,343
5046,5394,0.0,14.0,0.0,246.0,0.0,2153.0,0.0,0.0,1,0,0,1,0,0,1,0,4,172
5047,5395,0.0,28.0,0.0,4.0,0.0,2574.0,0.0,0.0,1,0,0,1,0,0,1,0,4,173
5048,5396,0.0,28.82793046746535,0.0,743.0,378.0,8.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,1109
5049,5397,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,4,162
5050,5397,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,4,162
5051,5397,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,4,162
5052,5401,0.0,44.0,0.0,0.0,0.0,5.0,30.0,777.0,-1,0,0,1,1,0,0,0,7,869
5053,5402,0.0,40.0,0.0,1269.0,0.0,75.0,0.0,4.0,-1,0,0,1,0,0,1,1,6,1034
5054,5404,0.0,38.0,0.0,766.0,38.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,1111
5055,5406,0.0,22.0,0.0,2.0,46.0,0.0,483.0,67.0,-1,0,1,0,1,0,0,1,6,1035
5056,5408,0.0,32.0,0.0,1781.0,0.0,654.0,580.0,0.0,-1,0,0,1,0,0,1,0,4,174
5057,5408,0.0,16.0,0.0,2116.0,0.0,350.0,0.0,901.0,-1,0,0,1,0,0,1,0,4,174
5058,5410,0.0,33.0,0.0,748.0,130.0,1047.0,458.0,0.0,-1,0,0,1,0,0,1,1,4,163
5059,5411,0.0,38.0,0.0,20.0,3960.0,153.0,280.0,1674.0,-1,0,0,1,0,1,0,1,2,206
5060,5412,0.0,23.0,0.0,0.0,806.0,0.0,2.0,0.0,1,0,0,1,1,0,0,0,7,870
5061,5413,0.0,16.0,0.0,3.0,595.0,0.0,9.0,321.0,1,0,0,1,1,0,0,0,7,871
5062,5414,0.0,16.0,0.0,481.0,0.0,166.0,0.0,122.0,-1,0,1,0,1,0,0,0,7,872
5063,5414,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,872
5064,5414,0.0,22.0,0.0,0.0,824.0,0.0,0.0,411.0,-1,0,0,1,1,0,0,0,6,1112
5065,5414,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1544.0,-1,0,0,1,1,0,0,0,6,1112
5066,5414,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,872
5067,5415,0.0,22.0,0.0,0.0,747.0,8.0,0.0,314.0,-1,0,0,1,1,0,0,0,6,1113
5068,5416,0.0,0.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1114
5069,5416,0.0,30.0,0.0,138.0,0.0,208.0,952.0,0.0,-1,0,0,1,0,0,1,0,5,340
5070,5416,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1114
5071,5416,0.0,0.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,1,0,0,0,0,1,0,6,1114
5072,5418,0.0,41.0,0.0,164.0,0.0,1115.0,1.0,18.0,-1,0,0,1,0,0,1,1,5,349
5073,5420,0.0,39.0,0.0,0.0,829.0,0.0,1.0,0.0,1,0,0,1,1,0,0,1,6,1036
5074,5421,0.0,37.0,0.0,389.0,0.0,1.0,3369.0,3.0,-1,0,0,1,1,0,0,1,7,873
5075,5422,1.0,26.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,1,0,0,0,1,0,1,4,164
5076,5423,0.0,49.0,0.0,552.0,0.0,7.0,0.0,183.0,-1,0,0,1,0,0,1,0,6,1116
5077,5423,0.0,28.0,0.0,142.0,0.0,1878.0,62.0,0.0,1,0,0,1,0,0,1,0,5,341
5078,5424,0.0,13.0,0.0,358.0,65.0,599.0,676.0,0.0,-1,0,1,0,0,0,1,0,6,1117
5079,5424,0.0,64.0,0.0,469.0,700.0,2.0,1.0,0.0,-1,0,0,1,1,0,0,0,5,342
5080,5425,0.0,24.0,0.0,1.0,0.0,11.0,0.0,734.0,-1,0,1,0,1,0,0,1,6,1037
5081,5427,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,6,1118
5082,5427,0.0,18.0,0.0,3458.0,0.0,216.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,1118
5083,5427,0.0,25.0,0.0,948.0,0.0,1.0,170.0,0.0,-1,0,0,1,0,0,1,0,6,1118
5084,5430,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,873
5085,5431,0.0,33.0,0.0,2.0,0.0,0.0,311.1387779083431,720.0,1,1,0,0,1,0,0,1,5,350
5086,5434,1.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,874
5087,5435,0.0,50.0,0.0,846.0,0.0,280.0,280.0,0.0,-1,0,0,1,0,0,1,0,6,1121
5088,5436,0.0,30.0,0.0,0.0,0.0,0.0,2.0,827.0,-1,0,0,1,1,0,0,1,6,82
5089,5437,0.0,44.0,0.0,1267.0,18.0,0.0,3.0,0.0,1,0,0,1,0,0,1,0,6,1123
5090,5438,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0,0,7,875
5091,5440,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,875
5092,5440,0.0,30.0,0.0,0.0,59.0,18.0,639.0,0.0,-1,1,0,0,1,0,0,1,6,1041
5093,5440,0.0,27.0,0.0,1109.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,6,1041
5094,5441,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,207
5095,5443,0.0,13.0,0.0,4.0,99.0,1.0,0.0,595.0,-1,1,0,0,1,0,0,0,6,1124
5096,5445,0.0,61.0,0.0,0.0,53.0,813.0,3.0,0.0,-1,0,0,1,1,0,0,0,6,1125
5097,5446,1.0,32.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0,0,0,7,876
5098,5447,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,6,1126
5099,5447,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1126
5100,5450,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,877
5101,5451,0.0,21.0,0.0,0.0,697.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,6,1127
5102,5452,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,212
5103,5453,0.0,28.0,0.0,0.0,9.0,0.0,1114.0,5.0,-1,1,0,0,1,0,0,1,6,1044
5104,5454,0.0,28.82793046746535,0.0,848.0,1497.0,2.0,0.0,0.0,-1,0,0,1,0,0,1,0,5,343
5105,5455,0.0,13.0,0.0,9920.0,0.0,180.0,130.0,571.0,-1,1,0,0,0,0,1,0,5,344
5106,5457,0.0,39.0,0.0,0.0,1.0,0.0,739.0,0.0,-1,0,0,1,1,0,0,0,6,1129
5107,5458,0.0,24.0,0.0,0.0,0.0,980.0,7.0,0.0,-1,0,0,1,1,0,0,1,5,351
5108,5459,0.0,38.0,0.0,0.0,347.0,0.0,1545.0,2187.0,-1,0,0,1,0,1,0,1,3,213
5109,5462,0.0,20.0,0.0,489.0,126.0,663.0,214.0,0.0,-1,0,0,1,0,0,1,0,6,1131
5110,5463,0.0,21.0,0.0,724.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,6,1045
5111,5465,0.0,27.0,0.0,1.0,1.0,2196.0,372.0,0.0,-1,0,0,1,0,0,1,0,6,1132
5112,5465,0.0,49.0,0.0,226.0,11.0,2.0,1580.0,0.0,-1,0,0,1,1,0,0,0,6,1132
5113,5465,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1132
5114,5466,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,185
5115,5466,0.0,33.0,1.0,0.0,1473.0,1089.0,5700.0,1466.0,-1,1,0,0,0,1,0,0,2,185
5116,5466,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,185
5117,5466,0.0,35.0,0.0,0.0,4618.0,0.0,324.0,12061.0,-1,1,0,0,0,1,0,0,2,185
5118,5466,0.0,46.0,0.0,0.0,4524.0,173.72916912197996,243.0,7730.0,-1,0,0,1,0,1,0,0,2,185
5119,5467,0.0,31.0,0.0,2703.0,21.0,0.0,0.0,1.0,-1,0,0,1,1,0,0,1,6,1046
5120,5468,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,208
5121,5469,1.0,31.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,1,50
5122,5470,1.0,20.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,878
5123,5471,0.0,57.0,0.0,685.0,458.0772032902468,0.0,0.0,304.8547912992357,-1,0,0,1,1,0,0,1,7,877
5124,5472,0.0,37.0,0.0,0.0,0.0,559.0,11.0,0.0,1,0,1,0,1,0,0,1,6,1047
5125,5474,1.0,21.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,1,0,0,1,6,82
5126,5475,0.0,43.0,0.0,0.0,0.0,1.0,311.1387779083431,0.0,-1,0,0,1,1,0,0,0,6,1134
5127,5476,0.0,49.0,0.0,1020.0,0.0,2.0,2.0,0.0,1,0,0,1,1,0,0,1,7,879
5128,5477,0.0,17.0,0.0,0.0,150.0,166.0,570.0,0.0,1,0,0,1,1,0,0,1,7,880
5129,5478,0.0,29.0,0.0,518.0,0.0,10.0,1245.0,0.0,-1,0,0,1,0,0,1,1,6,1048
5130,5479,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,881
5131,5480,0.0,37.0,0.0,31.0,9307.0,0.0,904.0,11213.0,-1,0,0,1,0,1,0,1,6,82
5132,5483,0.0,17.0,0.0,2.0,0.0,0.0,0.0,681.0,-1,0,1,0,1,0,0,0,6,1135
5133,5484,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,6,1050
5134,5485,0.0,20.0,0.0,0.0,9.0,82.0,14.0,704.0,-1,0,0,1,1,0,0,0,7,880
5135,5487,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1136
5136,5488,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,186
5137,5488,0.0,15.0,0.0,0.0,22.0,6805.0,0.0,531.0,1,0,0,1,0,1,0,0,2,186
5138,5488,0.0,53.0,0.0,0.0,6634.0,0.0,5047.0,108.0,-1,0,0,1,0,1,0,0,2,186
5139,5488,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,2,186
5140,5489,1.0,14.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,1,1,0,0,0,7,881
5141,5489,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,881
5142,5490,0.0,26.0,0.0,665.0,76.0,173.72916912197996,1478.0,0.0,-1,0,0,1,0,0,1,0,6,1137
5143,5491,0.0,20.0,0.0,0.0,0.0,499.0,285.0,103.0,-1,0,0,1,1,0,0,1,7,882
5144,5492,0.0,23.0,0.0,0.0,551.0,59.0,720.0,14.0,-1,0,0,1,1,0,0,1,6,1052
5145,5494,0.0,22.0,0.0,658.0,0.0,0.0,161.0,3.0,1,0,0,1,1,0,0,1,6,1053
5146,5496,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,882
5147,5497,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,210
5148,5497,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,210
5149,5499,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,884
5150,5500,0.0,21.0,0.0,4027.0,0.0,47.0,83.0,0.0,-1,1,0,0,0,0,1,0,4,175
5151,5501,0.0,35.0,0.0,702.0,104.0,5.0,76.0,0.0,1,0,0,1,1,0,0,1,7,885
5152,5504,0.0,22.0,0.0,142.0,1307.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,1140
5153,5506,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,4,166
5154,5507,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,356
5155,5508,0.0,50.0,0.0,0.0,358.0,0.0,620.0,4.0,-1,0,0,1,1,0,0,1,6,82
5156,5509,0.0,27.0,0.0,0.0,0.0,800.0,0.0,0.0,1,0,0,1,1,0,0,1,6,1055
5157,5510,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,887
5158,5511,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,884
5159,5511,0.0,25.0,0.0,39.0,458.0772032902468,169.0,20.0,1403.0,-1,0,1,0,1,0,0,0,5,346
5160,5512,0.0,31.0,0.0,0.0,225.0,0.0,301.0,4090.0,-1,1,0,0,0,1,0,1,1,67
5161,5512,0.0,28.82793046746535,0.0,0.0,8162.0,1044.0,699.0,46.0,1,1,0,0,0,1,0,1,2,211
5162,5514,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,889
5163,5514,1.0,2.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,889
5164,5514,0.0,27.0,0.0,0.0,6.0,0.0,814.0,107.0,1,0,0,1,1,0,0,1,7,889
5165,5514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,1,1,0,0,1,7,889
5166,5515,0.0,22.0,0.0,758.0,0.0,46.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,1141
5167,5517,0.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,357
5168,5520,0.0,56.0,0.0,0.0,4.0,778.0,0.0,0.0,1,0,0,1,1,0,0,1,7,890
5169,5521,0.0,28.0,0.0,0.0,0.0,0.0,676.0,124.0,-1,0,0,1,1,0,0,1,6,1058
5170,5522,0.0,42.0,0.0,31.0,0.0,0.0,635.0,0.0,1,1,0,0,1,0,0,1,5,358
5171,5522,0.0,20.0,0.0,0.0,0.0,0.0,703.0,0.0,1,0,0,1,1,0,0,1,6,1059
5172,5522,0.0,27.0,0.0,508.0,585.0,9.0,311.1387779083431,0.0,1,0,0,1,1,0,0,1,6,1059
5173,5523,0.0,29.0,0.0,0.0,0.0,20.0,0.0,402.0,-1,0,1,0,1,0,0,0,7,885
5174,5524,0.0,36.0,0.0,85.0,0.0,545.0,15.0,0.0,1,1,0,0,1,0,0,1,6,1060
5175,5526,0.0,23.0,0.0,0.0,0.0,4.0,145.0,304.8547912992357,-1,0,0,1,1,0,0,1,6,1061
5176,5526,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,891
5177,5527,0.0,19.0,0.0,1.0,1.0,173.72916912197996,0.0,1755.0,-1,0,0,1,1,0,0,0,7,886
5178,5527,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0,0,7,886
5179,5527,1.0,49.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,886
5180,5527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,886
5181,5528,0.0,18.0,0.0,0.0,288.0,35.0,0.0,435.0,-1,0,0,1,1,0,0,0,6,1143
5182,5529,0.0,39.0,0.0,5645.0,132.0,0.0,1.0,1814.0,-1,1,0,0,0,1,0,0,3,174
5183,5530,0.0,37.0,0.0,10.0,20.0,868.0,115.0,0.0,-1,0,0,1,0,0,1,0,5,347
5184,5530,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,1144
