,PassengerGroup,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Destination: 55 Cancri e,Destination: PSO J318.5-22,Destination: TRAPPIST-1e,HomePlanet: Earth,HomePlanet: Europa,HomePlanet: Mars,CabinSide: Starboard,CabinDeck,CabinNumber,Transported
4018,4292,0.0,28.0,0.0,0.0,31.0,0.0,1283.0,871.0,1,0,0,0,1,0,1,1,52,1
4019,4293,0.0,52.0,0.0,0.0,559.0,0.0,0.0,0.0,0,0,1,1,0,0,1,6,801,1
4020,4294,0.0,29.0,0.0,646.0,91.0,13.0,0.0,0.0,0,0,1,1,0,0,1,7,702,1
4021,4295,0.0,23.0,0.0,49.0,0.0,2716.0,0.0,0.0,1,0,0,0,0,1,0,4,147,1
4023,4296,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,703,-1
4024,4297,0.0,41.0,0.0,14.0,6777.0,81.0,604.0,2936.0,1,0,0,0,1,0,0,2,138,-1
4026,4301,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,5,269,1
4027,4302,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,7,706,1
4028,4303,0.0,15.0,0.0,36.0,841.0,0.0,0.0,0.0,1,0,0,1,0,0,1,6,803,1
4029,4303,0.0,38.0,0.0,0.0,668.0,84.0,267.0,0.0,0,0,1,1,0,0,1,7,705,-1
4030,4305,0.0,56.0,0.0,0.0,779.0,12.0,3.0,35.0,0,0,1,1,0,0,0,6,893,-1
4031,4305,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,707,1
4032,4305,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,707,1
4033,4306,0.0,22.0,0.0,1371.0,0.0,235.0,0.0,0.0,1,0,0,0,0,1,1,6,805,1
4034,4309,0.0,37.0,0.0,0.0,0.0,785.0,3.0,0.0,0,0,1,1,0,0,0,5,270,-1
4035,4309,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,709,1
4036,4311,0.0,22.0,0.0,563.0,521.0,364.0,0.0,0.0,0,0,1,1,0,0,1,6,807,-1
4037,4312,0.0,26.0,0.0,0.0,137.0,0.0,0.0,7629.0,0,0,1,0,1,0,0,2,139,-1
4038,4315,0.0,22.0,0.0,0.0,3.0,486.0,0.0,228.0,0,0,1,1,0,0,0,5,272,1
4041,4317,0.0,24.0,0.0,439.0,0.0,2140.0,0.0,0.0,0,0,1,0,0,1,1,4,139,1
4042,4318,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,808,1
4043,4319,0.0,48.0,0.0,2.0,0.0,83.0,589.0,233.0,0,0,1,1,0,0,0,7,711,-1
4044,4320,0.0,24.0,0.0,786.0,0.0,0.0,7.0,0.0,0,0,1,1,0,0,0,5,273,-1
4045,4324,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,6,810,1
4046,4324,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,810,1
4047,4324,0.0,25.0,0.0,412.0,0.0,567.0,775.0,0.0,0,0,1,0,0,1,1,6,810,-1
4048,4324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,6,810,1
4049,4327,0.0,20.0,0.0,0.0,187.0,712.0,0.0,0.0,0,0,1,1,0,0,1,6,811,1
4051,4330,0.0,28.0,0.0,427.0,0.0,754.0,0.0,0.0,1,0,0,0,0,1,1,4,140,1
4052,4332,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,707,1
4053,4333,0.0,28.0,0.0,0.0,3345.0,0.0,2143.0,27.0,1,0,0,0,1,0,0,2,141,-1
4054,4334,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,53,1
4055,4335,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,5,281,-1
4056,4336,0.0,29.0,1.0,267.0,1418.0,257.0,843.0,0.0,0,0,1,0,1,0,1,3,155,1
4057,4336,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,155,1
4059,4336,0.0,40.0,0.0,2320.0,0.0,4874.0,3131.0,498.0,1,0,0,0,1,0,1,3,155,1
4060,4337,0.0,49.0,0.0,22.0,0.0,1129.0,0.0,77.0,0,0,1,0,0,1,1,6,813,1
4061,4338,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,156,1
4062,4338,0.0,41.0,0.0,0.0,545.0,0.0,2740.0,293.0,0,0,1,0,1,0,1,3,156,1
4063,4338,0.0,44.0,0.0,0.0,14201.0,0.0,22.0,584.0,1,0,0,0,1,0,1,3,156,1
4064,4339,0.0,47.0,0.0,2044.0,0.0,95.0,0.0,120.0,0,0,1,0,0,1,1,6,814,-1
4065,4340,0.0,22.0,0.0,0.0,0.0,945.0,0.0,4.0,0,0,1,1,0,0,1,6,815,1
4066,4343,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,708,1
4067,4344,0.0,18.0,0.0,0.0,35.0,661.0,0.0,63.0,0,0,1,1,0,0,1,6,816,1
4068,4345,0.0,28.0,0.0,0.0,1125.0,3.0,562.0,7.0,0,0,1,1,0,0,0,7,717,-1
4069,4346,0.0,22.0,0.0,429.0,2.0,232.0,0.0,59.0,1,0,0,1,0,0,0,5,274,1
4070,4347,0.0,50.0,0.0,444.0,0.0,408.0,0.0,0.0,0,0,1,1,0,0,0,7,718,-1
4071,4348,1.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,142,1
4072,4349,0.0,55.0,0.0,802.0,0.0,155.0,4.0,337.0,0,0,1,0,0,1,0,5,275,-1
4073,4350,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,709,1
4074,4350,0.0,39.0,0.0,0.0,0.0,1.0,0.0,2330.0,0,1,0,1,0,0,1,7,709,-1
4076,4352,0.0,37.0,0.0,33.0,3484.0,17.0,4.0,1384.0,0,0,1,0,1,0,1,3,157,1
4077,4352,0.0,31.0,0.0,22.0,10025.0,2.0,124.0,1.0,0,0,1,0,1,0,1,3,157,1
4079,4356,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,167,1
4080,4357,0.0,23.0,0.0,118.0,0.0,949.0,206.0,2071.0,0,0,1,0,0,1,0,4,148,-1
4082,4359,0.0,28.0,0.0,3.0,2127.0,0.0,696.0,10.0,0,0,1,0,1,0,0,3,137,-1
4083,4359,0.0,40.0,0.0,0.0,17687.0,0.0,425.0,155.0,1,0,0,0,1,0,0,3,137,1
4084,4359,0.0,54.0,0.0,0.0,1832.0,0.0,0.0,1768.0,1,0,0,0,1,0,0,3,137,-1
4085,4360,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,896,1
4086,4361,0.0,27.0,0.0,0.0,14.0,0.0,734.0,331.0,1,0,0,1,0,0,1,6,819,1
4087,4362,0.0,43.0,0.0,0.0,1947.0,0.0,0.0,1651.0,0,0,1,0,1,0,1,2,168,1
4088,4364,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,720,1
4091,4367,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,710,1
4092,4368,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,900,1
4093,4369,0.0,19.0,0.0,857.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,6,820,-1
4096,4371,0.0,39.0,0.0,106.0,243.0,126.0,7.0,4967.0,1,0,0,0,1,0,1,3,158,-1
4098,4371,0.0,25.0,0.0,0.0,4384.0,4285.0,812.0,360.0,0,0,1,0,1,0,1,3,158,1
4101,4372,0.0,42.0,0.0,954.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,1,5,283,-1
4102,4373,0.0,36.0,0.0,735.0,0.0,2.0,0.0,0.0,0,1,0,1,0,0,1,6,822,-1
4103,4376,0.0,43.0,0.0,0.0,168.0,3.0,0.0,452.0,0,1,0,1,0,0,1,5,284,1
4104,4382,0.0,23.0,0.0,65.0,94.0,0.0,0.0,445.0,0,1,0,1,0,0,0,6,901,1
4105,4383,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,169,1
4106,4386,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,170,1
4107,4386,0.0,51.0,0.0,0.0,16455.0,885.0,0.0,363.0,0,0,1,0,1,0,1,2,170,1
4108,4387,0.0,32.0,0.0,192.0,0.0,441.0,18.0,0.0,0,1,0,0,0,1,0,6,902,-1
4109,4388,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,171,1
4110,4390,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,903,1
4111,4390,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,903,1
4112,4390,0.0,27.0,0.0,875.0,0.0,61.0,289.0,0.0,0,0,1,0,0,1,0,6,903,-1
4113,4391,0.0,48.0,0.0,383.0,0.0,0.0,393.0,10.0,0,0,1,1,0,0,0,6,904,1
4114,4392,0.0,13.0,0.0,38.0,0.0,0.0,733.0,0.0,1,0,0,1,0,0,1,7,714,-1
4115,4393,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,722,-1
4116,4393,0.0,18.0,0.0,754.0,0.0,34.0,0.0,0.0,0,0,1,1,0,0,0,5,278,-1
4117,4395,0.0,23.0,0.0,0.0,0.0,206.0,681.0,31.0,0,0,1,1,0,0,0,6,905,-1
4118,4396,0.0,23.0,0.0,0.0,153.0,11.0,646.0,0.0,0,0,1,1,0,0,1,7,715,-1
4120,4399,0.0,25.0,0.0,141.0,3.0,640.0,0.0,100.0,0,0,1,1,0,0,0,7,724,-1
4121,4400,0.0,32.0,0.0,689.0,0.0,610.0,0.0,0.0,0,0,1,0,0,1,1,5,285,-1
4122,4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,6,830,1
4125,4401,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,716,1
4126,4402,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,725,-1
4127,4403,0.0,55.0,0.0,134.0,935.0,0.0,6.0,394.0,0,0,1,1,0,0,1,6,831,-1
4130,4405,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,159,1
4131,4407,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,719,1
4132,4408,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,906,1
4133,4409,0.0,50.0,0.0,0.0,817.0,388.0,78.0,693.0,0,0,1,0,1,0,1,3,160,1
4134,4410,0.0,23.0,0.0,27.0,0.0,32.0,725.0,0.0,0,0,1,1,0,0,1,7,720,-1
4135,4411,0.0,37.0,0.0,715.0,0.0,54.0,0.0,0.0,0,1,0,1,0,0,1,7,721,1
4136,4413,0.0,33.0,0.0,0.0,0.0,232.0,0.0,622.0,0,0,1,1,0,0,1,7,722,-1
4137,4415,0.0,45.0,0.0,941.0,281.0,36.0,12.0,39.0,0,0,1,0,0,1,1,6,833,-1
4138,4416,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,143,1
4139,4422,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,172,1
4140,4422,0.0,29.0,0.0,0.0,6338.0,0.0,1366.0,89.0,0,0,1,0,1,0,1,2,172,1
4141,4424,0.0,19.0,0.0,30.0,0.0,42.0,3565.0,7.0,0,0,1,0,0,1,1,5,287,-1
4142,4426,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,835,1
4143,4427,0.0,39.0,0.0,3.0,83.0,0.0,805.0,2983.0,1,0,0,0,1,0,1,4,141,-1
4144,4427,0.0,31.0,0.0,0.0,46.0,0.0,209.0,2908.0,0,0,1,0,1,0,1,4,141,-1
4145,4428,0.0,29.0,0.0,0.0,11417.0,12.0,795.0,402.0,1,0,0,0,1,0,1,3,162,1
4146,4429,0.0,16.0,0.0,546.0,90.0,23.0,513.0,0.0,0,0,1,0,0,1,1,5,288,-1
4147,4430,0.0,18.0,0.0,0.0,2.0,1513.0,0.0,0.0,0,1,0,1,0,0,1,6,836,1
4148,4431,0.0,38.0,0.0,8.0,0.0,1414.0,10.0,3.0,1,0,0,1,0,0,0,7,727,-1
4149,4432,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,728,-1
4150,4433,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,729,-1
4151,4436,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,730,1
4152,4437,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,725,1
4153,4438,0.0,36.0,0.0,721.0,0.0,471.0,0.0,0.0,0,0,1,0,0,1,0,6,910,-1
4155,4441,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,144,1
4156,4441,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,144,1
4157,4441,0.0,50.0,0.0,0.0,4558.0,0.0,1.0,267.0,1,0,0,0,1,0,0,2,144,1
4158,4444,0.0,40.0,0.0,0.0,901.0,0.0,0.0,89.0,0,0,1,1,0,0,1,5,291,-1
4159,4445,0.0,28.0,0.0,8.0,0.0,77.0,560.0,0.0,0,0,1,1,0,0,0,6,912,-1
4160,4446,0.0,38.0,0.0,2.0,114.0,771.0,3094.0,448.0,0,0,1,0,1,0,1,2,175,-1
4161,4446,0.0,37.0,0.0,0.0,3603.0,33.0,7113.0,1.0,0,0,1,0,1,0,1,2,175,-1
4162,4446,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,175,1
4163,4446,0.0,41.0,0.0,35.0,6103.0,0.0,180.0,160.0,1,0,0,0,1,0,1,2,175,1
4166,4448,0.0,40.0,0.0,0.0,0.0,2414.0,0.0,0.0,0,0,1,1,0,0,0,6,913,1
4167,4449,0.0,43.0,0.0,130.0,0.0,870.0,31.0,26.0,0,0,1,0,0,1,1,4,142,1
4168,4450,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,3,140,1
4170,4450,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,3,140,1
4171,4450,0.0,28.0,0.0,0.0,3627.0,0.0,31.0,3263.0,0,0,1,0,1,0,0,3,140,-1
4174,4453,0.0,28.0,0.0,0.0,2560.0,0.0,134.0,307.0,0,0,1,0,1,0,0,4,149,-1
4176,4457,0.0,24.0,0.0,698.0,0.0,51.0,2.0,4.0,0,0,1,1,0,0,0,6,917,1
4178,4461,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,838,1
4179,4462,0.0,20.0,0.0,399.0,77.0,311.0,0.0,16.0,0,0,1,1,0,0,0,6,918,-1
4181,4463,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,145,1
4182,4464,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,728,-1
4183,4465,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,54,-1
4184,4465,0.0,43.0,0.0,31.0,76.0,0.0,1353.0,1713.0,0,0,1,0,1,0,1,1,54,-1
4185,4465,0.0,28.0,0.0,0.0,1883.0,0.0,1.0,4560.0,0,0,1,0,1,0,1,1,54,-1
4186,4466,0.0,31.0,1.0,0.0,2461.0,0.0,51.0,2141.0,1,0,0,0,1,0,0,1,40,-1
4187,4467,0.0,23.0,0.0,36.0,18.0,670.0,0.0,32.0,0,0,1,1,0,0,0,6,919,1
4188,4469,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,146,1
4189,4469,0.0,43.0,0.0,0.0,39.0,327.0,4643.0,85.0,1,0,0,0,1,0,0,2,146,-1
4190,4470,0.0,28.0,0.0,1549.0,0.0,5.0,0.0,0.0,0,0,1,1,0,0,1,6,839,-1
4191,4472,0.0,24.0,0.0,0.0,266.0,1455.0,59.0,0.0,0,1,0,1,0,0,0,7,734,-1
4192,4472,0.0,27.0,0.0,110.0,0.0,638.0,0.0,0.0,0,0,1,1,0,0,0,6,920,-1
4193,4473,0.0,13.0,0.0,2244.0,31.0,507.0,0.0,142.0,1,0,0,0,0,1,1,6,841,-1
4194,4473,0.0,27.0,0.0,994.0,0.0,26.0,1.0,0.0,0,0,1,0,0,1,1,5,292,-1
4196,4474,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,730,1
4198,4475,0.0,50.0,1.0,13.0,239.0,0.0,161.0,2355.0,0,0,1,0,1,0,1,1,55,-1
4199,4475,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,55,1
4200,4476,0.0,26.0,0.0,1170.0,0.0,0.0,187.0,100.0,0,0,1,1,0,0,0,6,921,-1
4203,4482,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,732,-1
4204,4482,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,732,1
4205,4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,732,1
4206,4482,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,732,-1
4207,4482,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,732,1
4208,4483,0.0,25.0,0.0,1956.0,0.0,161.0,239.0,28.0,0,0,1,0,0,1,0,4,151,-1
4209,4483,0.0,63.0,0.0,3087.0,0.0,60.0,2.0,0.0,0,0,1,0,0,1,0,4,151,-1
4210,4485,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,922,1
4211,4485,0.0,35.0,0.0,1219.0,0.0,1742.0,740.0,0.0,0,0,1,0,0,1,0,6,922,-1
4212,4486,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,733,1
4213,4487,0.0,39.0,0.0,0.0,3.0,0.0,802.0,49.0,0,0,1,1,0,0,0,7,735,-1
4214,4490,0.0,34.0,0.0,0.0,337.0,1339.0,92.0,264.0,1,0,0,0,1,0,1,4,143,-1
4215,4491,0.0,36.0,0.0,0.0,1013.0,1.0,16.0,2825.0,0,0,1,0,1,0,0,2,148,-1
4216,4492,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,736,1
4217,4493,0.0,26.0,0.0,42.0,65.0,895.0,407.0,0.0,0,0,1,1,0,0,1,6,845,1
4218,4494,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,846,1
4219,4496,0.0,20.0,0.0,0.0,3080.0,7.0,0.0,67.0,1,0,0,1,0,0,0,6,924,1
4220,4497,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,737,-1
4221,4498,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,734,-1
4222,4498,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,734,-1
4223,4498,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,734,1
4225,4498,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,734,1
4226,4498,0.0,15.0,0.0,0.0,893.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,734,1
4227,4498,0.0,39.0,0.0,0.0,2.0,0.0,69.0,836.0,0,0,1,1,0,0,1,7,734,-1
4228,4498,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,734,-1
4229,4500,0.0,24.0,0.0,83.0,0.0,129.0,504.0,0.0,0,0,1,1,0,0,1,6,847,-1
4231,4502,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,5,281,-1
4232,4505,0.0,53.0,0.0,0.0,864.0,49.0,39.0,2376.0,1,0,0,0,1,0,1,3,165,1
4234,4506,0.0,19.0,0.0,160.0,0.0,889.0,0.0,0.0,0,0,1,0,0,1,1,5,294,-1
4235,4508,0.0,54.0,0.0,433.0,0.0,867.0,19.0,1.0,1,0,0,0,0,1,0,6,926,-1
4236,4508,0.0,21.0,0.0,572.0,584.0,128.0,14.0,0.0,0,0,1,0,0,1,0,5,283,-1
4237,4508,0.0,25.0,0.0,1340.0,0.0,8.0,0.0,0.0,0,0,1,0,0,1,0,6,926,-1
4238,4509,0.0,48.0,0.0,137.0,0.0,877.0,0.0,0.0,0,0,1,0,0,1,1,5,295,1
4240,4509,0.0,13.0,0.0,27.0,0.0,3246.0,0.0,0.0,0,0,1,0,0,1,1,4,144,1
4241,4510,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,177,1
4242,4511,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,178,1
4243,4511,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,178,1
4244,4512,0.0,34.0,0.0,849.0,51.0,375.0,0.0,24.0,0,0,1,0,0,1,1,5,296,-1
4245,4514,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,736,1
4246,4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,739,-1
4247,4515,0.0,15.0,0.0,6.0,1740.0,2184.0,0.0,0.0,1,0,0,1,0,0,0,7,739,1
4248,4516,0.0,37.0,0.0,426.0,0.0,2.0,194.0,308.0,1,0,0,1,0,0,1,6,848,-1
4249,4517,0.0,37.0,0.0,452.0,0.0,234.0,19.0,1290.0,0,0,1,1,0,0,1,6,849,-1
4250,4518,0.0,49.0,0.0,820.0,1.0,690.0,292.0,13.0,0,0,1,1,0,0,0,7,740,-1
4251,4521,0.0,18.0,0.0,1.0,1.0,0.0,0.0,746.0,0,0,1,1,0,0,0,6,929,-1
4252,4522,0.0,25.0,0.0,101.0,32.0,0.0,137.0,633.0,0,0,1,1,0,0,1,6,850,1
4254,4529,0.0,43.0,0.0,26.0,132.0,3.0,117.0,555.0,1,0,0,1,0,0,1,7,738,-1
4255,4530,0.0,20.0,0.0,9.0,0.0,157.0,525.0,0.0,0,0,1,1,0,0,0,6,933,-1
4256,4531,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,3,142,1
4257,4532,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,739,1
4258,4533,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,149,1
4259,4534,0.0,30.0,0.0,60.0,41.0,553.0,1.0,0.0,1,0,0,1,0,0,1,6,851,1
4260,4535,0.0,20.0,0.0,631.0,93.0,0.0,0.0,0.0,0,0,1,1,0,0,0,6,934,-1
4261,4535,0.0,20.0,0.0,25.0,0.0,796.0,44.0,44.0,0,0,1,1,0,0,0,7,742,-1
4262,4537,0.0,24.0,0.0,0.0,591.0,0.0,0.0,1560.0,0,0,1,1,0,0,1,6,852,-1
4263,4538,0.0,44.0,0.0,0.0,121.0,0.0,748.0,0.0,0,0,1,1,0,0,0,6,935,-1
4264,4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,740,1
4265,4539,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,740,1
4266,4542,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,150,1
4267,4542,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,150,1
4268,4543,0.0,20.0,1.0,14.0,0.0,59.0,1777.0,0.0,0,1,0,0,0,1,0,6,936,-1
4269,4544,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,743,1
4271,4547,0.0,20.0,0.0,0.0,25.0,0.0,0.0,803.0,0,0,1,1,0,0,1,5,297,1
4272,4549,0.0,42.0,0.0,0.0,1.0,0.0,17.0,1601.0,0,0,1,1,0,0,1,5,298,-1
4274,4552,0.0,43.0,0.0,375.0,103.0,1990.0,36.0,0.0,0,0,1,0,0,1,0,6,937,1
4275,4553,0.0,55.0,1.0,0.0,102.0,0.0,278.0,5353.0,0,1,0,0,1,0,0,3,143,-1
4276,4555,0.0,21.0,0.0,29.0,27.0,47.0,694.0,11.0,0,0,1,1,0,0,1,7,743,-1
4277,4557,0.0,17.0,0.0,0.0,656.0,295.0,0.0,35.0,0,0,1,1,0,0,0,5,286,-1
4278,4558,0.0,54.0,0.0,0.0,559.0,0.0,15238.0,2799.0,1,0,0,0,1,0,1,3,167,-1
4281,4561,0.0,45.0,0.0,0.0,496.0,0.0,1940.0,4195.0,1,0,0,0,1,0,1,3,168,-1
4282,4562,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,180,1
4283,4563,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,3,169,1
4285,4565,0.0,24.0,0.0,191.0,497.0,0.0,0.0,16.0,0,0,1,1,0,0,0,7,746,-1
4287,4568,0.0,42.0,0.0,4102.0,0.0,36.0,0.0,1825.0,0,0,1,0,0,1,0,6,940,-1
4288,4569,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,151,1
4291,4571,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,745,1
4292,4572,0.0,23.0,0.0,42.0,0.0,0.0,765.0,2.0,1,0,0,1,0,0,1,7,746,-1
4293,4573,0.0,22.0,0.0,686.0,45.0,16.0,7.0,4.0,0,0,1,1,0,0,1,6,856,1
4294,4574,0.0,23.0,0.0,176.0,493.0,169.0,0.0,1023.0,0,0,1,0,0,1,1,6,857,-1
4296,4576,0.0,37.0,0.0,661.0,876.0,0.0,3.0,13.0,0,0,1,1,0,0,0,6,942,-1
4298,4580,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,860,1
4299,4581,0.0,33.0,0.0,0.0,4592.0,0.0,209.0,954.0,0,0,1,0,1,0,1,2,181,1
4300,4581,0.0,37.0,0.0,0.0,2337.0,0.0,204.0,76.0,1,0,0,0,1,0,1,2,181,1
4301,4585,0.0,32.0,0.0,0.0,154.0,0.0,5492.0,1924.0,1,0,0,0,1,0,1,2,182,-1
